Booking_ID,Guest_ID,Hotel_ID,Booking_Date,Checkin_Date,Nights,Rooms_Booked,Channel,Status,Room_Rate,Discount_Pct
20044357,1504193.0,161478.0,2024-05-21 00:40:22,2025-07-18 04:58:19,10,1,App,Confirmed,30282.74,5
20044358,1508019.0,162000.0,2023-06-05 02:01:32,2025-10-19 11:56:49,6,1,Website,Confirmed,4400.21,25
20044359,1527598.0,160531.0,2023-09-27 17:14:29,2025-12-22 10:08:03,10,4,App,Cancelled,14355.85,0
20044360,1527082.0,161296.0,2025-08-02 19:27:49,2024-12-30 10:22:31,3,3,App,Confirmed,6813.52,15
20044361,1532412.0,160201.0,2024-03-21 01:06:42,2025-02-10 08:35:30,3,2,Travel Agent,Cancelled,38608.58,10
20044362,1505544.0,160782.0,2025-08-15 21:47:35,2024-12-07 08:17:46,8,1,OTA,Confirmed,18856.27,25
20044363,1538857.0,161762.0,2025-09-12 12:01:45,2023-04-06 11:25:55,7,3,Travel Agent,Completed,2366.98,5
20044364,1539915.0,161686.0,2024-10-22 12:20:27,2023-01-04 19:09:28,8,1,Travel Agent,Cancelled,13459.91,20
20044365,1537009.0,160480.0,2025-05-01 19:58:46,2023-01-12 04:05:34,13,3,Travel Agent,Cancelled,4655.38,20
20044366,1503410.0,160362.0,2024-10-22 17:38:23,2025-08-23 04:38:09,14,1,OTA,Confirmed,20172.52,5
20044367,1511082.0,161993.0,2024-05-28 08:03:16,2023-11-05 22:15:47,8,3,Corporate,Confirmed,38066.5,10
20044368,1512499.0,161675.0,2023-04-01 10:03:14,2024-05-23 05:46:30,9,3,Travel Agent,Confirmed,24564.78,15
20044369,1515079.0,160148.0,2025-10-29 20:13:11,2025-02-11 02:18:08,14,4,Website,Completed,7745.85,0
20044370,1526157.0,161952.0,2024-03-17 21:12:36,2023-03-31 13:39:27,13,4,Corporate,Completed,10068.64,0
20044371,1538734.0,160683.0,2025-12-14 07:47:55,2025-09-16 22:34:26,5,3,App,Confirmed,22365.88,5
20044372,1505981.0,161623.0,2024-05-20 03:50:02,2023-06-20 05:35:28,8,2,OTA,Completed,10765.75,5
20044373,1536561.0,161374.0,2024-03-28 18:30:05,2024-05-14 12:27:49,4,1,Travel Agent,Confirmed,44716.96,20
20044374,1528387.0,161850.0,2025-06-27 00:47:59,2023-10-07 06:49:59,7,2,Travel Agent,No Show,41893.7,0
20044375,1513268.0,160395.0,2025-08-25 18:20:55,2025-01-24 23:10:55,6,4,Corporate,Confirmed,12365.84,15
20044376,1526500.0,161449.0,2023-02-17 05:35:24,2024-10-20 06:53:05,2,4,OTA,Completed,5794.95,0
20044377,1539625.0,160497.0,2023-11-07 12:57:44,2024-11-03 03:41:23,10,3,Website,Confirmed,26253.95,10
20044378,1536672.0,160024.0,2023-02-13 08:32:47,2025-12-29 02:39:39,10,3,OTA,Confirmed,30917.63,10
20044379,1505857.0,160697.0,2024-01-03 01:14:26,2023-11-08 06:33:56,6,1,Travel Agent,Completed,19498.57,0
20044380,1502181.0,160765.0,2024-08-17 06:57:36,2023-06-06 06:27:13,8,2,Corporate,Confirmed,40114.54,25
20044381,1531564.0,160758.0,2024-12-02 10:24:55,2025-10-21 14:14:01,4,2,Corporate,Cancelled,15805.38,5
20044382,1536457.0,161139.0,2023-12-14 12:47:44,2024-01-14 22:45:01,3,3,OTA,No Show,24462.54,15
20044383,1502663.0,160811.0,2023-06-17 05:23:59,2024-01-11 08:32:08,8,1,Website,Completed,33980.85,0
20044384,1532782.0,160662.0,2023-12-11 09:49:11,2023-12-11 23:42:34,14,4,Website,Confirmed,24005.71,10
20044385,1518282.0,160341.0,2024-06-06 19:36:43,2025-04-12 01:31:38,13,4,App,Completed,23107.48,20
20044386,1505324.0,161234.0,2024-12-30 21:27:29,2023-06-28 17:20:00,5,3,Corporate,Completed,44848.32,15
20044387,1516178.0,161648.0,2023-02-10 08:35:25,2025-08-07 19:16:57,10,2,OTA,Confirmed,28634.33,25
20044388,1535319.0,160977.0,2023-08-09 11:16:51,2025-09-14 10:51:46,9,1,Website,Completed,20820.35,15
20044389,1535024.0,161900.0,2024-10-28 08:17:56,2023-07-05 09:54:37,5,4,Corporate,Confirmed,26554.92,25
20044390,1521595.0,161279.0,2024-01-30 12:35:46,2025-07-19 12:27:55,9,1,App,Cancelled,40616.83,5
20044391,1522554.0,161708.0,2023-04-07 14:53:57,2023-02-10 10:22:41,11,3,OTA,Confirmed,27874.24,20
20044392,1517359.0,161444.0,2025-02-04 12:22:04,2023-12-17 04:20:02,12,1,Travel Agent,Confirmed,14065.59,15
20044393,1538490.0,160380.0,2023-06-16 14:53:00,2025-03-22 22:46:20,10,4,Website,Completed,27308.96,15
20044394,1524588.0,160990.0,2024-10-29 22:01:09,2023-10-18 00:00:47,14,4,OTA,Confirmed,12699.1,20
20044395,1506835.0,160442.0,2023-06-14 17:47:27,2024-06-24 14:42:13,9,1,Website,Confirmed ,4549.12,5
20044396,1504443.0,161594.0,2025-12-04 15:42:39,2023-12-25 00:46:52,2,3,Travel Agent,Confirmed,8264.31,10
20044397,1505213.0,160576.0,2023-03-16 17:18:05,2025-08-15 10:01:41,7,3,App,Confirmed,4210.46,10
20044398,1523813.0,161167.0,2024-10-04 03:01:00,2024-08-26 01:23:41,7,2,Corporate,Confirmed,4361.37,25
20044399,1519712.0,160466.0,2025-04-10 15:50:14,2024-04-15 18:01:38,14,2,Corporate,Confirmed,14654.39,5
20044400,1500867.0,160405.0,2025-10-14 23:36:10,2024-04-15 06:23:49,13,2,App,Completed,9941.77,20
20044401,1529030.0,161917.0,2023-02-15 03:09:09,2023-01-08 10:23:59,1,3,Corporate,Confirmed,32446.28,0
20044402,1513346.0,160157.0,2024-05-27 18:28:14,2024-03-11 16:09:31,1,3,Website,Confirmed,7426.3,0
20044403,1529998.0,161221.0,2025-10-24 18:41:16,2024-01-26 15:55:11,9,4,App,Completed,23841.46,25
20044404,1506226.0,161925.0,2024-01-04 12:54:24,2024-03-23 07:57:06,7,2,Website,Confirmed,41905.83,20
20044405,1515582.0,160513.0,2024-11-14 11:09:36,2025-01-11 05:35:27,9,1,App,Confirmed,33141.9,15
20044406,1500792.0,161100.0,2025-03-07 20:51:21,2024-05-22 05:10:29,6,4,Website,Completed,41672.42,10
20044407,1515975.0,161497.0,2025-10-30 15:59:04,2025-12-30 08:15:31,10,3,OTA,Confirmed,14293.19,25
20044408,1530138.0,160047.0,2025-03-29 12:47:56,2024-09-25 09:09:39,13,3,Corporate,Completed,15602.52,0
20044409,1504250.0,161684.0,2023-05-02 09:40:23,2025-01-23 09:58:57,3,1,Travel Agent,Cancelled,6181.28,0
20044410,1513785.0,161501.0,2023-03-27 13:12:53,2024-08-05 00:24:54,12,3,App,Confirmed,9318.06,25
20044411,1510683.0,160155.0,2023-05-04 04:20:03,2025-11-13 07:10:40,11,2,App,Completed,3001.17,25
20044412,1530335.0,160597.0,2024-06-21 06:07:27,2023-03-29 08:27:26,8,2,App,Cancelled,30015.13,15
20044413,1522475.0,160860.0,2024-05-29 13:55:47,2023-08-05 19:28:45,9,1,App,Confirmed,3159.35,20
20044414,1533625.0,161976.0,2024-11-30 13:45:41,2023-10-28 17:46:54,6,2,Corporate,Completed,21242.89,15
20044415,1538354.0,160693.0,2023-01-14 08:01:34,2024-04-05 17:28:08,11,4,Corporate,Confirmed,14488.63,0
20044416,1505827.0,160603.0,2023-03-28 01:40:39,2024-05-08 01:21:37,10,4,Corporate,Confirmed,25349.01,20
20044417,1515122.0,160908.0,2023-09-12 08:12:16,2023-11-11 06:33:21,13,4,OTA,Confirmed,27325.01,10
20044418,1517132.0,160512.0,2023-07-22 15:27:42,2023-09-26 01:28:07,11,4,OTA,Confirmed,14087.78,0
20044419,1507111.0,161430.0,2025-07-29 12:49:44,2023-02-05 22:32:09,9,1,Travel Agent,Completed,16326.1,10
20044420,1504434.0,161956.0,2023-03-29 23:02:31,2025-09-20 15:38:23,13,3,OTA,Confirmed,10068.83,15
20044421,1528375.0,160265.0,2023-08-14 07:23:37,2024-12-04 15:43:07,6,3,Website,Confirmed,15676.47,20
20044422,1517397.0,160878.0,2023-03-02 01:10:00,2025-07-01 04:33:24,13,1,App,Completed,18920.26,5
20044423,1517630.0,160120.0,2023-03-26 23:46:55,2025-04-08 04:01:51,7,4,App,Cancelled,14324.25,25
20044424,1507377.0,160819.0,2024-06-23 02:35:29,2023-04-15 16:26:32,1,1,App,Confirmed,13802.57,25
20044425,1537730.0,161247.0,2025-06-16 10:22:49,2025-04-29 04:47:34,9,4,OTA,Confirmed,26554.16,5
20044426,1519572.0,161310.0,2025-05-08 13:24:25,2023-04-27 22:07:29,14,3,Corporate,Cancelled,27529.8,15
20044427,1522228.0,161590.0,2023-11-01 23:05:20,2024-12-26 22:29:07,13,4,Corporate,Cancelled,22667.07,20
20044428,1522831.0,160208.0,2023-06-20 01:06:52,2023-02-23 08:27:55,1,1,Travel Agent,Completed,31180.44,5
20044429,1525432.0,160135.0,2023-05-20 12:20:50,2023-01-23 12:31:41,10,3,App,Confirmed,37530.29,15
20044430,1516668.0,160771.0,2023-02-16 05:32:43,2024-12-29 04:50:01,4,4,Travel Agent,Completed,7403.72,25
20044431,1530633.0,161600.0,2025-05-17 02:12:08,2025-05-01 09:30:36,6,1,Travel Agent,Confirmed,12583.5,20
20044432,1503830.0,160694.0,2023-08-23 11:18:00,2024-03-24 02:09:33,10,2,Corporate,Confirmed,6143.58,5
20044433,1521662.0,160025.0,2025-06-19 16:01:41,2025-01-12 01:41:49,8,2,Website,Cancelled,39753.9,15
20044434,1509636.0,161515.0,2024-05-11 06:29:39,2025-08-29 07:10:44,9,2,Website ,Completed,41859.51,10
20044435,1502539.0,161795.0,2025-09-30 04:56:27,2025-11-04 06:09:44,7,2,OTA,Confirmed,10968.46,15
20044436,,160844.0,2024-09-20 16:23:17,2024-06-09 13:20:04,6,4,Travel Agent,Confirmed,3748.34,0
20044437,1515600.0,160636.0,2023-03-15 20:46:55,2023-09-10 12:18:26,8,4,Corporate,Confirmed,10647.49,5
20044438,1536637.0,161110.0,2023-03-12 12:24:25,2023-01-19 16:21:22,11,1,OTA,Confirmed,13924.31,5
20044439,1530598.0,161259.0,2024-07-11 03:10:22,2025-04-27 20:51:06,13,3,App,Confirmed,29838.18,0
20044440,1517627.0,161452.0,2023-07-13 16:21:58,2025-12-07 05:45:46,7,3,Website,Completed,8131.89,25
20044441,1515961.0,160598.0,2023-04-05 19:12:27,2023-08-19 07:48:45,14,1,Website,Confirmed,2822.41,0
20044442,1535460.0,161265.0,2023-06-23 01:23:39,2023-07-12 17:46:24,10,2,Website,Confirmed,26641.88,20
20044443,1533442.0,161349.0,2025-12-26 03:27:37,2024-04-15 03:38:31,9,4,Corporate,Completed,41561.08,25
20044444,1528779.0,161587.0,2024-01-31 06:37:42,2024-04-26 12:11:12,9,2,App ,Completed,17053.58,0
20044445,1524953.0,161196.0,2024-01-01 09:19:15,2024-10-15 13:23:22,11,2,Travel Agent,Completed,44644.99,15
20044446,1519845.0,160340.0,2024-07-14 17:05:10,2023-01-17 12:12:50,4,4,Travel Agent,Confirmed,24091.63,0
20044447,1509826.0,160935.0,2024-02-16 00:43:45,2024-11-27 20:23:21,11,4,Travel Agent,Completed,4701.69,25
20044448,1513912.0,160442.0,2024-11-16 22:32:58,2023-07-10 23:16:05,6,2,OTA,Cancelled,24831.55,0
20044449,1533887.0,160438.0,2024-09-22 23:39:24,2024-07-17 13:12:30,1,3,Travel Agent,Confirmed,17247.05,20
20044450,1520848.0,161574.0,2025-10-25 14:34:18,2023-09-26 23:47:12,2,4,Travel Agent,Confirmed,9252.27,20
20044451,1521368.0,160685.0,2023-10-29 04:08:34,2025-12-17 21:25:57,8,4,OTA,Completed,44045.8,20
20044452,1514220.0,161174.0,2025-01-09 10:00:15,2025-07-14 17:20:09,10,1,App,No Show,30994.05,5
20044453,1512637.0,160128.0,2025-10-30 16:03:40,2024-01-09 11:57:08,14,2,OTA,Cancelled,42614.89,15
20044454,1535899.0,161278.0,2025-07-16 02:37:59,2023-06-22 07:55:03,3,2,Corporate,Confirmed,16124.79,0
20044455,1510559.0,161641.0,2023-05-04 02:31:59,2024-09-14 05:57:43,5,4,Website,Cancelled,42588.15,0
20044456,1527573.0,161017.0,2024-11-25 04:10:44,2024-01-18 13:19:27,3,3,Travel Agent,Confirmed,42768.02,20
20044457,1507843.0,161537.0,2024-04-27 08:57:51,2025-08-22 18:34:12,14,3,Travel Agent,Confirmed,11723.39,10
20044458,1501777.0,160886.0,2025-02-25 09:11:08,2025-06-02 15:28:51,6,4,OTA,Cancelled,25215.61,25
20044459,1532488.0,161934.0,2023-04-18 19:38:05,2024-02-16 13:38:17,13,2,Travel Agent,Completed,42874.93,10
20044460,1504942.0,160419.0,2023-08-10 14:17:39,2024-02-24 03:47:06,4,1,Travel Agent,Confirmed,9958.82,20
20044461,1526954.0,161291.0,2025-08-26 11:41:05,2024-02-17 17:11:53,7,2,Travel Agent,Confirmed,20109.31,15
20044462,1523589.0,160462.0,2024-01-22 19:13:05,2025-03-11 13:26:35,10,2,Corporate,Confirmed,29164.74,5
20044463,1521152.0,161661.0,2024-11-14 18:32:09,2023-07-20 16:23:09,12,4,OTA,No Show,12119.64,5
20044464,1528794.0,160341.0,2023-03-24 05:26:31,2025-11-16 03:52:18,14,2,Travel Agent,Confirmed,10350.95,15
20044465,1511287.0,160822.0,2025-10-27 19:18:09,2025-06-16 04:06:21,6,2,Website,Cancelled,42308.26,15
20044466,1529355.0,160194.0,2025-05-30 07:22:05,2024-10-05 03:48:28,6,1,Corporate,No Show,18355.51,0
20044467,1516001.0,161097.0,2025-04-22 16:51:57,2024-10-22 19:12:14,14,4,OTA,No Show,27437.36,25
20044468,1501693.0,161805.0,2023-11-17 00:19:26,2024-11-19 08:23:48,14,4,Website,Confirmed,38651.03,25
20044469,1526166.0,161513.0,2025-04-30 07:46:23,2024-07-23 23:59:25,12,3,App,Cancelled,33515.39,10
20044470,1508890.0,160563.0,2024-04-02 16:55:36,2025-07-29 22:51:25,13,2,App,Cancelled,6706.11,0
20044471,1539042.0,161843.0,2024-10-25 06:17:38,2024-10-08 17:35:47,14,4,Travel Agent,Confirmed,37067.43,15
20044472,1506819.0,160110.0,2024-05-18 17:22:59,2023-07-01 08:52:11,1,3,Website,Confirmed,30500.17,10
20044473,1521739.0,161054.0,2025-09-24 00:55:24,2024-10-11 22:26:51,3,2,Travel Agent,Confirmed,31422.01,15
20044474,1508002.0,161273.0,2025-11-21 21:42:58,2023-02-05 15:38:47,8,4,Website,Cancelled,12028.8,5
20044475,1502293.0,160728.0,2024-08-16 23:37:51,2024-07-07 05:36:27,12,2,Corporate,Confirmed,15358.05,5
20044476,1523782.0,160187.0,2025-10-21 10:16:01,2025-06-06 11:54:54,10,3,OTA,Confirmed,5563.3,20
20044477,1501087.0,161791.0,2024-07-09 17:54:11,2025-08-25 05:28:29,12,3,Travel Agent,Confirmed,20725.15,10
20044478,1519464.0,161593.0,2024-12-16 00:15:53,2023-03-13 20:11:48,11,1,App,Confirmed,19461.06,5
20044479,1514743.0,161103.0,2023-03-28 01:21:32,2024-05-09 11:46:31,4,4,OTA,Confirmed,16597.88,5
20044480,1526191.0,160978.0,2024-03-27 21:19:31,2024-02-19 06:26:25,1,3,App,Confirmed,23686.65,0
20044481,1539279.0,160692.0,2023-01-03 00:26:05,2023-07-29 06:21:10,5,3,Corporate,Confirmed,13320.34,25
20044482,1535602.0,161643.0,2023-09-22 09:12:23,2024-06-25 05:33:28,7,3,OTA,Confirmed,32516.12,5
20044483,1516528.0,161901.0,2025-07-31 02:48:59,2024-03-10 02:22:18,11,4,OTA,Completed,12713.45,10
20044484,1517143.0,160203.0,2025-04-21 00:39:52,2023-02-21 11:35:00,9,4,Website,Confirmed,44199.35,25
20044485,1503680.0,160423.0,2023-07-02 12:16:54,2023-05-19 21:12:57,5,1,App,Cancelled,12780.99,5
20044486,1508728.0,160343.0,2024-03-08 22:00:01,2025-08-15 17:28:37,11,4,OTA,Cancelled,19577.06,0
20044487,1503256.0,161414.0,2023-10-29 12:41:34,2025-02-27 16:42:56,11,3,App,Cancelled,30642.61,5
20044488,1527941.0,160990.0,2025-12-14 02:05:03,2025-12-11 16:49:04,13,1,App,Confirmed,44571.98,25
20044489,1506034.0,161244.0,2023-07-06 19:55:00,2024-07-01 15:03:11,5,3,Travel Agent,Confirmed,14048.33,0
20044490,1518353.0,160492.0,2024-07-19 03:02:32,2023-07-31 15:39:26,1,2,Corporate,Completed,38235.99,15
20044491,1500989.0,160561.0,2025-06-04 16:55:20,2024-11-08 01:59:26,1,1,OTA,Cancelled,25313.62,10
20044492,1537073.0,161484.0,2023-11-16 09:02:59,2024-05-31 02:50:37,5,1,Corporate,No Show,22382.46,25
20044493,1516208.0,161940.0,2023-02-17 22:47:28,2023-06-10 11:17:07,11,4,OTA,Confirmed,6814.34,5
20044494,1525180.0,160698.0,2024-12-30 00:52:58,2023-08-28 11:33:02,7,1,Website,Confirmed,3632.04,0
20044495,1518716.0,160284.0,2024-10-03 06:33:45,2025-11-17 17:49:41,3,4,Travel Agent,Completed,20958.82,5
20044496,1518437.0,161786.0,2024-12-14 18:25:35,2024-11-23 02:52:44,12,4,Travel Agent,Confirmed,12594.94,5
20044497,1537911.0,161257.0,2025-05-13 12:22:26,2024-11-26 02:50:04,6,1,Website,Confirmed,28190.65,25
20044498,1522180.0,,2023-03-03 15:28:00,2024-05-26 03:55:38,6,1,App,Confirmed,42576.48,0
20044499,1518421.0,160428.0,2024-08-12 12:36:32,2025-12-08 20:48:03,10,2,OTA,No Show,37917.56,5
20044500,1507462.0,160431.0,2025-04-22 10:28:00,2025-12-26 18:19:51,7,4,Website,Confirmed,2886.43,0
20044501,1530367.0,161797.0,2023-02-05 21:42:52,2025-05-08 21:37:27,13,4,Corporate,Confirmed,11830.49,10
20044502,1513700.0,160907.0,2025-07-25 17:50:37,2023-12-07 00:01:24,5,2,Travel Agent,Completed,40503.77,0
20044503,1509025.0,160039.0,2023-09-11 21:07:58,2025-04-03 00:30:59,7,1,Travel Agent,Completed,7263.99,0
20044504,1526679.0,160143.0,2023-08-11 07:36:37,2023-04-03 02:18:14,8,3,Corporate,Confirmed,17268.34,5
20044505,1504781.0,160711.0,2023-12-02 00:27:21,2024-03-03 09:52:04,6,1,Website,Confirmed,32440.24,10
20044506,1503547.0,160024.0,2025-08-01 11:26:03,2024-02-16 11:11:30,5,2,Travel Agent,Confirmed,32296.51,5
20044507,1521728.0,161292.0,2023-09-06 09:13:54,2024-12-10 17:57:59,7,1,OTA,Completed,13107.61,15
20044508,1531784.0,160201.0,2025-04-15 09:35:11,2023-04-22 05:03:56,7,2,OTA,Confirmed,8757.71,25
20044509,1537775.0,160733.0,2024-05-17 15:05:29,2025-01-18 05:10:13,6,3,Travel Agent,Completed,42200.18,15
20044510,1517335.0,160110.0,2025-05-17 09:20:06,2025-05-06 05:45:05,5,2,OTA,Confirmed,40378.48,25
20044511,1514986.0,160281.0,2023-04-30 12:30:42,2024-02-23 22:10:19,12,1,OTA,Confirmed,6115.3,20
20044512,1503549.0,160085.0,2024-03-27 10:07:00,2025-01-13 17:58:30,1,2,Corporate,Confirmed,8604.07,20
20044513,1513972.0,160521.0,2023-12-01 13:18:17,2023-03-23 16:24:57,10,4,Corporate,Completed,42550.12,10
20044514,1539464.0,160962.0,2023-11-02 00:01:51,2025-01-06 18:19:33,1,4,App,Confirmed,33372.95,5
20044515,1502218.0,161172.0,2024-03-22 03:18:38,2023-12-26 18:30:25,1,1,OTA,Confirmed,23830.18,5
20044516,1539159.0,161148.0,2024-04-06 12:22:41,2025-09-12 10:25:55,1,1,Travel Agent,Completed,22828.04,0
20044517,1503919.0,161343.0,2025-05-14 05:28:08,2023-10-03 15:39:39,8,3,OTA,Confirmed,17057.22,20
20044518,1512341.0,160013.0,2025-12-17 19:22:58,2025-02-26 11:17:07,14,4,Corporate,Confirmed,34301.41,20
20044519,1539872.0,161826.0,2025-02-04 13:51:13,2025-08-27 01:22:13,11,2,OTA,Confirmed,15699.86,20
20044520,1539659.0,161259.0,2024-04-14 18:04:30,2025-02-12 18:55:08,1,3,OTA,Confirmed,23581.68,20
20044521,1507895.0,160839.0,2023-05-13 20:15:17,2023-01-09 04:28:25,5,1,Corporate,CANCELLED,2178.45,20
20044522,1512812.0,160345.0,2025-01-01 00:42:22,2024-02-21 15:55:51,13,3,OTA,Confirmed,19049.88,0
20044523,1528684.0,161888.0,2023-10-11 03:01:00,2024-01-05 08:27:48,12,3,App,Confirmed,4902.92,0
20044524,1530069.0,161454.0,2023-06-26 07:51:54,2023-12-16 07:44:56,9,3,Travel Agent,Completed,8755.6,15
20044525,1515688.0,161238.0,2025-01-21 20:14:02,2024-08-19 03:35:50,2,3,Corporate,No Show,37505.89,10
20044526,1505027.0,161630.0,2023-06-26 13:57:53,2024-04-01 14:58:42,13,1,Travel Agent,Confirmed,17662.66,20
20044527,1526703.0,160013.0,2024-02-17 14:54:06,2023-01-28 23:04:58,7,4,OTA,Confirmed,4418.49,10
20044528,1539029.0,161734.0,2025-05-25 13:18:17,2023-01-22 19:18:23,10,2,App,Completed,8016.8,25
20044529,1523571.0,160407.0,2023-12-07 14:10:02,2024-10-03 14:48:56,2,4,Corporate,Confirmed,37313.17,25
20044530,1511316.0,161837.0,2024-05-11 07:25:13,2024-01-06 23:48:59,11,3,Travel Agent,Completed,16051.98,10
20044531,1514284.0,161396.0,2025-08-19 08:15:35,2023-07-29 11:28:28,2,3,App,Confirmed,9287.19,20
20044532,1536517.0,161440.0,2023-01-31 23:15:27,2025-04-14 01:52:12,2,4,Travel Agent,Confirmed,14596.02,15
20044533,1521554.0,160478.0,2025-05-06 03:43:52,2025-11-19 13:00:09,13,1,Travel Agent,Cancelled,44077.83,25
20044534,1518938.0,160706.0,2023-04-09 21:47:33,2023-09-14 18:12:55,4,3,OTA,Confirmed,18596.31,0
20044535,1516809.0,161177.0,2025-11-15 04:59:10,2025-01-09 21:53:57,11,1,Website,Cancelled,6176.45,20
20044536,1509265.0,161335.0,2023-12-04 21:42:06,2025-09-08 11:12:08,1,3,App,Confirmed,35372.16,10
20044537,1525101.0,160747.0,2025-11-08 03:15:46,2023-03-17 22:56:04,10,2,Corporate,Cancelled,16142.86,0
20044538,1524354.0,160498.0,2024-12-21 20:53:37,2024-05-19 14:08:33,7,1,App,Confirmed,21962.22,5
20044539,1523557.0,161374.0,2024-09-23 04:30:47,2025-01-30 04:38:02,9,2,App,Confirmed,2389.07,5
20044540,1510221.0,160653.0,2025-12-02 04:33:22,2025-05-15 07:38:43,8,2,Website,Confirmed,5595.81,0
20044541,1529558.0,161595.0,2023-11-29 09:51:13,2025-11-28 10:09:28,8,2,App,Completed,3565.07,0
20044542,1514148.0,161232.0,2023-04-03 09:47:35,2025-07-25 01:16:21,2,2,OTA,Cancelled,6723.28,5
20044543,1505567.0,160721.0,2025-06-15 04:57:42,2023-12-21 14:04:04,14,1,Corporate,Confirmed,12964.52,25
20044544,1516287.0,160408.0,2024-04-21 14:28:38,2024-05-17 12:32:35,4,3,Corporate,Confirmed,42724.14,20
20044545,1511523.0,161599.0,2024-05-28 08:29:41,2025-08-15 00:22:20,14,1,OTA,Completed,20733.29,0
20044546,1510915.0,161496.0,2023-03-26 19:39:32,2023-01-31 20:21:06,1,3,App,Confirmed,29596.3,25
20044547,1526383.0,160288.0,2024-04-17 04:20:58,2025-07-22 13:50:42,1,2,OTA,Confirmed,35498.44,15
20044548,1535308.0,161683.0,2023-09-29 10:08:32,2024-06-28 14:44:16,12,2,Website,Confirmed,29901.51,20
20044549,1516600.0,161014.0,2023-12-01 16:00:28,2024-12-17 00:59:44,12,2,App,Confirmed,20478.76,10
20044550,1534223.0,161130.0,2024-03-02 11:08:25,2025-10-06 15:30:25,6,1,Corporate,Confirmed,4803.05,15
20044551,1521881.0,160035.0,2024-11-24 16:07:33,2025-01-10 00:33:34,12,4,OTA,Confirmed,37527.97,10
20044552,1515520.0,160858.0,2024-01-30 13:13:35,2024-02-22 12:55:48,4,1,Travel Agent,Cancelled,15963.93,25
20044553,1534316.0,161292.0,2024-08-27 23:25:24,2023-10-07 04:42:08,10,2,App,Cancelled,21851.47,5
20044554,1525334.0,160103.0,2024-08-25 02:56:18,2024-06-13 07:17:38,4,2,Website,CONFIRMED,13589.3,5
20044555,1533349.0,160265.0,2025-09-07 02:13:35,2023-12-28 09:24:05,5,3,Website,Confirmed,20108.29,20
20044556,1513169.0,161855.0,2024-08-17 13:16:08,2024-08-15 07:09:53,14,1,App,Completed,8496.38,20
20044557,1504311.0,160477.0,2023-07-10 11:53:12,2024-08-05 01:35:04,9,1,Travel Agent,Cancelled,41996.3,0
20044558,1513451.0,161220.0,2024-08-10 05:05:58,2025-03-28 06:09:03,13,3,Corporate,Confirmed,37016.09,15
20044559,1532412.0,160154.0,2023-04-21 22:31:28,2023-11-24 07:17:28,4,3,Travel Agent,Confirmed,12022.81,20
20044560,1508570.0,160439.0,2024-04-16 17:48:22,2023-04-07 19:47:16,10,1,Corporate,Confirmed,44836.53,25
20044561,1535866.0,160756.0,2025-03-15 01:54:59,2024-06-17 02:44:34,4,1,App,Confirmed,40845.39,5
20044562,1531577.0,161243.0,2023-01-31 12:09:10,2025-08-23 08:05:55,12,1,OTA,Confirmed,20531.91,25
20044563,1520494.0,160648.0,2023-06-23 00:23:39,2024-12-03 05:30:41,2,3,Website,Confirmed,5139.5,15
20044564,1535225.0,161217.0,2025-04-25 03:05:57,2023-07-30 10:08:57,10,3,Website,Completed,25142.02,15
20044565,1522416.0,161654.0,2025-03-15 06:48:12,2023-05-09 05:13:33,9,1,Corporate,Confirmed,20054.05,20
20044566,1522252.0,161713.0,2024-09-09 20:01:22,2023-02-10 17:29:24,4,1,Corporate,Confirmed,35960.36,20
20044567,1531648.0,161372.0,2023-02-04 01:33:49,2024-09-13 02:03:11,4,2,App,Confirmed,9212.03,0
20044568,1524783.0,161348.0,2023-05-30 02:09:28,2023-10-18 06:21:28,8,2,Corporate,Confirmed,4078.84,15
20044569,1526285.0,161629.0,2025-06-04 02:12:26,2024-10-20 09:35:38,8,4,Corporate,Cancelled,5843.56,0
20044570,1511424.0,160276.0,2025-11-02 14:21:17,2024-01-11 12:21:44,11,1,Website,Confirmed,18109.77,5
20044571,1501176.0,161557.0,2023-09-04 07:51:41,2024-05-05 02:08:07,11,2,OTA,Confirmed,38944.48,5
20044572,1502324.0,161466.0,2025-06-11 06:40:27,2024-10-18 09:48:43,10,1,App,Completed,22446.37,25
20044573,1514350.0,160685.0,2023-08-16 02:25:41,2023-05-11 01:39:07,4,1,Corporate,Confirmed,37062.27,0
20044574,1529103.0,161787.0,2024-04-20 09:54:46,2023-06-02 08:49:02,14,3,OTA,Confirmed,17377.69,0
20044575,1527474.0,160303.0,2024-04-29 23:12:18,2024-12-08 01:43:05,14,2,Website,Confirmed,26898.92,10
