Staff_ID,Hotel_ID,Department,Role,Shift,Monthly_Salary
244951,161496,Housekeeping,Associate,Evening,79519.16
244952,161307,Sales,Manager,Morning,41263.5
244953,161380,Front Office,Associate,Evening,57448.62
244954,161492,Maintenance,Supervisor,Morning,86714.96
244955,161392,Sales,Executive,Evening,48905.11
244956,160900,Maintenance,Manager,Night,99035.57
244957,160988,Sales,Manager,Morning,150655.94
244958,160296,Food & Beverage,Technician,Evening,89498.24
244959,160905,Sales,Executive,Morning,50616.31
244960,160159,Front Office,Executive,Evening,177609.57
244961,161440,Front Office,Manager,Morning,68246.0
244962,161333,Food & Beverage,Manager,Morning,72726.59
244963,161548,Maintenance,Executive,Morning,168557.39
244964,161293,Front Office,Technician,Morning,110491.82
244965,161728,Housekeeping,Technician,Evening,94412.72
244966,160381,Food & Beverage,Associate,Morning,61411.32
244967,160591,Maintenance,Technician,Night,156473.1
244968,161980,Sales,Technician,Morning,96720.57
244969,160648,Food & Beverage,Chef,Evening,107058.51
244970,161436,Front Office,Technician,Evening,115614.5
244971,161097,Front Office,Technician,Night,76408.97
244972,160051,Sales,Supervisor,Night,22182.1
244973,160610,Housekeeping,Chef,Night,148552.91
244974,161662,Sales,Manager,Night,175383.64
244975,160699,Food & Beverage,Associate,Evening,63457.84
244976,161785,Housekeeping,Executive,Night,40028.81
244977,160608,Housekeeping,Executive,Evening,174927.7
244978,161048,Maintenance,Executive,Night,146826.77
244979,160158,Front Office,Associate,Morning,45827.63
244980,160875,Maintenance,Manager,Evening,160685.16
244981,161621,Sales,Technician,Night,31411.79
244982,161831,Sales,Supervisor,Night,63435.86
244983,161427,Sales,Executive,Evening,172191.24
244984,161064,Maintenance,Supervisor,Evening,64967.72
244985,161635,Housekeeping,Chef,Night,74873.58
244986,161074,Sales,Executive,Morning,65226.68
244987,161583,Sales,Associate,Night,89897.0
244988,161272,Sales,Executive,Morning,162676.98
244989,160615,Sales,Supervisor,Morning,33445.52
244990,161790,Food & Beverage,Manager,Morning,39360.13
244991,161292,Maintenance,Manager,Night,131125.92
244992,160112,Housekeeping,Executive,Night,38694.95
244993,160768,Food & Beverage,Executive,Morning,36193.52
244994,161613,Housekeeping,Associate,Morning,73756.26
244995,160526,Food & Beverage,Manager,Morning,75501.15
244996,161844,Housekeeping,Manager,Evening,142981.55
244997,161220,Maintenance,Manager,Evening,79861.78
244998,160052,Front Office,Technician,Evening,21575.22
244999,161315,Sales,Supervisor,Night,50549.09
245000,160112,Sales,Associate,Morning,129318.87
245001,161080,Front Office,Chef,Night,66618.56
245002,160505,Front Office,Associate,Evening,93018.29
245003,161978,Sales,Executive,Morning,84527.88
245004,160796,Sales,Associate,Evening,43916.4
245005,160061,Front Office,Manager,Morning,132093.72
245006,161182,Food & Beverage,Executive,Morning,80068.3
245007,161450,Sales,Executive,Night,38725.16
245008,161617,Housekeeping,Chef,Morning,131422.39
245009,161703,Sales,Executive,Morning,88087.77
245010,161440,Front Office,Technician,Evening,20309.21
245011,160011,Sales,Executive,Morning,79123.72
245012,160910,Maintenance,Chef,Morning,47775.08
245013,160645,Front Office,Associate,Evening,141857.15
245014,160289,Front Office,Supervisor,Night,127360.56
245015,161182,Front Office,Manager,Morning,24493.4
245016,161737,Housekeeping,Supervisor,Night,101640.58
245017,160914,Front Office,Chef,Morning,166907.78
245018,161098,Maintenance,Chef,Morning,59120.24
245019,160330,Maintenance,Supervisor,Evening,93076.31
245020,160904,Front Office,Executive,Evening,102669.44
245021,160619,Housekeeping,Supervisor,Evening,128745.62
245022,160033,Housekeeping,Technician,Morning,82907.69
245023,161867,Sales,Chef,Morning,84004.47
245024,160344,Food & Beverage,Manager,Morning,146918.45
245025,160890,Sales,Associate,Evening,84583.61
245026,161565,Maintenance,Chef,Evening,30595.25
245027,160367,Food & Beverage,Technician,Morning,36850.61
245028,160666,Housekeeping,Technician,Morning,169627.44
245029,161681,Housekeeping,Supervisor,Night,105127.9
245030,160358,Maintenance,Associate,Morning,100666.29
245031,161237,Housekeeping,Chef,Night,38790.41
245032,160256,Housekeeping,Chef,Morning,57934.87
245033,161138,Front Office,Supervisor,Morning,79423.0
245034,161344,Food & Beverage,Chef,Evening,53705.79
245035,160344,Maintenance,Supervisor,Night,34186.65
245036,161990,Sales,Technician,Morning,31745.08
245037,160714,Food & Beverage,Associate,Night,148925.13
245038,160580,Front Office,Chef,Evening,123353.38
245039,161725,Food & Beverage,Executive,Night,69646.28
245040,160195,Maintenance,Chef,Night,23653.49
245041,160279,Front Office,Technician,Night,179681.68
245042,161672,Housekeeping,Executive,Evening,105582.08
245043,160805,Front Office,Manager,Night,37374.07
245044,160237,Housekeeping,Technician,Night,105136.12
245045,160920,Sales,Supervisor,Night,168464.52
245046,160845,Food & Beverage,Supervisor,Morning,105927.17
245047,160528,Food & Beverage,Supervisor,Morning,128717.36
245048,161394,Maintenance,Associate,Morning,122678.52
245049,161693,Front Office,Technician,Morning,116078.33
245050,161282,Food & Beverage,Manager,Evening,71338.79
245051,160953,Food & Beverage,Manager,Morning,93584.26
245052,161510,Maintenance,Associate,Morning,149062.97
245053,160472,Sales,Supervisor,Morning,132916.53
245054,160347,Housekeeping,Chef,Night,27773.94
245055,161686,Food & Beverage,Chef,Morning,82984.19
245056,161691,Sales,Associate,Night,66878.22
245057,161726,Housekeeping,Supervisor,Night,27692.31
245058,160487,Maintenance,Chef,Morning,38215.1
245059,160012,Food & Beverage,Manager,Morning,168727.18
245060,160740,Housekeeping,Supervisor,Morning,128340.99
245061,161089,Front Office,Associate,Evening,176733.62
245062,161205,Sales,Chef,Night,97300.52
245063,161715,Maintenance,Technician,Evening,19167.67
245064,160169,Front Office,Manager,Morning,65246.91
245065,160600,Front Office,Supervisor,Morning,172666.73
245066,161466,Front Office,Chef,Morning,60771.6
245067,161438,Sales,Manager,Morning,30242.51
245068,161819,Food & Beverage,Chef,Evening,125020.14
245069,161946,Sales,Executive,Morning,65657.04
245070,160618,Sales,Associate,Evening,18169.86
245071,161912,Front Office,Executive,Evening,172984.55
245072,160038,Food & Beverage,Manager,Night,144062.14
245073,161482,Front Office,Technician,Night,78805.08
245074,160220,Food & Beverage,Manager,Morning,42569.74
245075,160797,Maintenance,Technician,Evening,75572.89
245076,161313,Food & Beverage,Supervisor,Morning,135432.06
245077,160956,Sales,Supervisor,Night,143329.15
245078,161027,Sales,Associate,Night,54965.22
245079,161276,Front Office,Supervisor,Morning,25712.88
245080,160165,Housekeeping,Technician,Morning,138574.61
245081,161226,Sales,Supervisor,Evening,130264.88
245082,161420,Food & Beverage,Supervisor,Night,108717.11
245083,161994,Housekeeping,Supervisor,Morning,59748.33
245084,161638,Food & Beverage,Manager,Night,130166.15
245085,160327,Sales,Executive,Morning,148563.71
245086,160215,Food & Beverage,Supervisor,Evening,42060.41
245087,161781,Front Office,Manager,Morning,167835.17
245088,160078,Food & Beverage,Technician,Evening,143258.77
245089,160411,Food & Beverage,Technician,Morning,41433.6
245090,160133,Maintenance,Chef,Morning,66752.63
245091,161242,Front Office,Associate,Night,125505.37
245092,160210,Sales,Manager,Morning,60598.35
245093,161623,Sales,Manager,Morning,48695.25
245094,161726,Sales,Technician,Night,152499.85
245095,160637,Sales,Executive,Morning,110457.52
245096,160045,Maintenance,Associate,Evening,119311.85
245097,161207,Food & Beverage,Associate,Evening,147625.07
245098,160207,Front Office,Chef,Night,35114.26
245099,161243,Housekeeping,Executive,Night,50038.93
245100,161536,Housekeeping,Executive,Morning,81793.79
245101,160323,Housekeeping,Manager,Night,160722.22
245102,160811,Food & Beverage,Associate,Night,79115.35
245103,160163,Sales,Executive,Night,171849.39
245104,160547,Food & Beverage,Technician,Night,56374.19
245105,161221,Sales,Supervisor,Morning,114092.34
245106,160403,Sales,Supervisor,Evening,26090.66
245107,161951,Food & Beverage,Technician,Evening,106238.3
245108,160377,Maintenance,Manager,Morning,55233.81
245109,160070,Food & Beverage,Associate,Evening,112321.29
245110,160943,Maintenance,Chef,Morning,131989.3
245111,160055,Front Office,Chef,Evening,145273.47
245112,160381,Sales,Technician,Night,119088.54
245113,160680,Sales,Supervisor,Morning,40744.72
245114,161992,Front Office,Technician,Night,52147.76
245115,160129,Maintenance,Executive,Morning,140822.86
245116,161849,Sales,Technician,Morning,49731.07
245117,160771,Front Office,Technician,Night,161529.43
245118,161168,Food & Beverage,Technician,Evening,98875.36
245119,161486,Food & Beverage,Executive,Night,131273.84
245120,160387,Food & Beverage,Executive,Morning,174902.55
245121,161577,Housekeeping,Supervisor,Evening,171141.11
245122,161011,Maintenance,Chef,Night,134780.8
245123,160588,Housekeeping,Manager,Night,60208.11
245124,160873,Housekeeping,Technician,Evening,119517.15
245125,160516,Food & Beverage,Supervisor,Night,171547.88
245126,160530,Housekeeping,Executive,Night,18612.91
245127,161914,Front Office,Technician,Morning,64269.24
245128,161139,Housekeeping,Chef,Evening,176252.21
245129,160003,Food & Beverage,Manager,Evening,60161.04
245130,161036,Maintenance,Supervisor,Night,161962.79
245131,161101,Food & Beverage,Executive,Night,124433.45
245132,160829,Sales,Technician,Morning,106484.6
245133,160198,Front Office,Executive,Morning,27854.59
245134,161347,Food & Beverage,Technician,Night,97837.89
245135,161762,Housekeeping,Executive,Morning,29193.82
245136,160217,Front Office,Chef,Night,52864.66
245137,161878,Housekeeping,Executive,Night,106944.68
245138,160098,Front Office,Chef,Night,43959.27
245139,161974,Food & Beverage,Supervisor,Night,31546.79
245140,160547,Food & Beverage,Chef,Night,103490.47
245141,161574,Sales,Manager,Night,74488.04
245142,161568,Maintenance,Executive,Night,142979.6
245143,161078,Food & Beverage,Technician,Morning,129590.44
245144,161331,Front Office,Executive,Evening,169150.15
245145,161893,Food & Beverage,Executive,Night,167918.81
245146,160614,Sales,Chef,Night,76103.02
245147,160138,Sales,Chef,Night,90873.44
245148,161871,Sales,Chef,Morning,154574.78
245149,161482,Front Office,Technician,Evening,59841.84
245150,160455,Sales,Associate,Morning,102737.53
245151,160005,Front Office,Manager,Night,74740.62
245152,160286,Front Office,Manager,Night,165089.14
245153,160620,Housekeeping,Chef,Night,28323.46
245154,161123,Housekeeping,Chef,Night,120399.03
245155,161690,Housekeeping,Supervisor,Night,38321.86
245156,161717,Housekeeping,Chef,Evening,23932.19
245157,160074,Front Office,Manager,Night,78631.13
245158,161779,Housekeeping,Executive,Morning,100634.09
245159,160771,Maintenance,Executive,Night,98649.23
245160,160862,Housekeeping,Executive,Morning,37570.42
245161,161442,Housekeeping,Chef,Night,127884.52
245162,160002,Maintenance,Manager,Evening,76135.03
245163,161843,Food & Beverage,Associate,Evening,140781.33
245164,160542,Maintenance,Associate,Night,179705.69
245165,160635,Maintenance,Supervisor,Morning,49818.89
245166,160777,Sales,Technician,Night,74042.57
245167,160275,Maintenance,Chef,Evening,54878.28
245168,160073,Food & Beverage,Chef,Evening,158573.91
245169,161407,Maintenance,Associate,Morning,103784.71
245170,160583,Sales,Supervisor,Night,120569.22
245171,161662,Food & Beverage,Executive,Evening,133444.94
245172,160329,Sales,Associate,Night,64817.17
245173,160240,Sales,Manager,Night,172217.16
245174,161380,Housekeeping,Associate,Night,122667.71
245175,160618,Maintenance,Manager,Night,66367.25
245176,160791,Front Office,Executive,Morning,116684.49
245177,161895,Sales,Technician,Evening,75459.28
245178,160785,Sales,Executive,Evening,46920.54
245179,160116,Sales,Executive,Evening,72834.81
245180,161661,Food & Beverage,Technician,Evening,75632.49
245181,161893,Housekeeping,Technician,Evening,157040.17
245182,160394,Front Office,Chef,Night,38455.09
245183,160784,Housekeeping,Technician,Morning,153860.76
245184,161676,Maintenance,Associate,Evening,143845.27
245185,161729,Sales,Manager,Morning,66370.88
245186,161344,Maintenance,Chef,Morning,73468.31
245187,161743,Food & Beverage,Chef,Morning,41073.17
245188,160440,Front Office,Manager,Night,34472.18
245189,161760,Sales,Executive,Night,56441.58
245190,160229,Housekeeping,Executive,Evening,170445.63
245191,161570,Food & Beverage,Technician,Night,21815.93
245192,160532,Sales,Technician,Morning,52772.96
245193,160806,Sales,Executive,Night,138274.69
245194,161152,Food & Beverage,Supervisor,Morning,71515.47
245195,161839,Food & Beverage,Technician,Morning,36151.47
245196,161864,Maintenance,Executive,Night,42211.98
245197,160556,Front Office,Supervisor,Evening,169962.35
245198,160604,Maintenance,Manager,Evening,26376.6
245199,161727,Front Office,Technician,Morning,134371.24
245200,160853,Front Office,Manager,Morning,92015.62
245201,161180,Sales,Manager,Night,49200.86
245202,160833,Sales,Manager,Evening,28736.5
245203,161595,Housekeeping,Executive,Night,159742.59
245204,161700,Food & Beverage,Executive,Morning,79225.61
245205,161266,Sales,Associate,Morning,59985.28
245206,161977,Housekeeping,Technician,Evening,127456.51
245207,160875,Maintenance,Manager,Night,163464.05
245208,160455,Sales,Executive,Evening,36707.55
245209,160638,Food & Beverage,Executive,Evening,102332.9
245210,161888,Maintenance,Supervisor,Night,26819.83
245211,160535,Maintenance,Associate,Evening,147678.96
245212,161855,Front Office,Associate,Night,131954.46
245213,160474,Maintenance,Supervisor,Night,29510.69
245214,161072,Maintenance,Supervisor,Evening,58079.6
245215,161591,Maintenance,Technician,Night,40057.71
245216,161695,Sales,Executive,Night,166817.31
245217,161356,Front Office,Manager,Evening,135924.68
245218,160707,Housekeeping,Executive,Night,106524.47
245219,160622,Maintenance,Chef,Night,117461.84
245220,160998,Sales,Technician,Night,127088.18
245221,160078,Front Office,Chef,Evening,24232.22
245222,161413,Housekeeping,Chef,Night,111355.08
245223,160257,Sales,Manager,Morning,84012.37
245224,161491,Sales,Manager,Evening,55285.84
245225,160298,Front Office,Chef,Evening,169390.72
245226,161148,Front Office,Associate,Night,33075.75
245227,160211,Front Office,Supervisor,Morning,74690.58
245228,160370,Housekeeping,Technician,Evening,119709.66
245229,160992,Housekeeping,Chef,Night,33563.47
245230,160120,Front Office,Technician,Morning,75345.71
245231,161979,Front Office,Executive,Night,171053.48
245232,160653,Sales,Technician,Evening,88928.54
245233,161368,Housekeeping,Manager,Morning,39653.98
245234,161893,Maintenance,Technician,Night,40376.46
245235,160595,Sales,Manager,Morning,152561.97
245236,160122,Front Office,Technician,Morning,31531.21
245237,161616,Sales,Associate,Morning,37806.8
245238,161482,Front Office,Chef,Evening,51202.85
245239,161075,Maintenance,Associate,Evening,75314.36
245240,161034,Maintenance,Executive,Night,29057.95
245241,160591,Front Office,Executive,Night,134303.07
245242,161970,Maintenance,Associate,Morning,105080.38
245243,161040,Sales,Technician,Evening,131506.33
245244,161447,Food & Beverage,Associate,Night,148688.41
245245,160797,Front Office,Associate,Morning,118301.14
245246,161350,Maintenance,Associate,Morning,155991.61
245247,160818,Housekeeping,Chef,Night,49103.28
245248,160520,Sales,Supervisor,Evening,137509.57
245249,160708,Sales,Manager,Evening,41930.28
245250,160331,Maintenance,Manager,Morning,145307.29
245251,161077,Food & Beverage,Associate,Night,77663.86
245252,160912,Front Office,Chef,Morning,63519.99
245253,160164,Housekeeping,Supervisor,Morning,43071.37
245254,160780,Sales,Associate,Morning,120383.16
245255,161095,Housekeeping,Executive,Evening,42943.02
245256,161680,Food & Beverage,Manager,Evening,122119.1
245257,161846,Sales,Chef,Evening,156988.37
245258,160668,Sales,Chef,Evening,36781.43
245259,160004,Sales,Manager,Morning,70522.12
245260,160283,Maintenance,Executive,Night,153707.35
245261,161020,Sales,Associate,Evening,68530.37
245262,161030,Housekeeping,Manager,Morning,108363.21
245263,160920,Housekeeping,Manager,Evening,42905.0
245264,161901,Maintenance,Chef,Morning,22354.86
