Review_ID,Booking_ID,Review_Date,Cleanliness,Service,Location,Value,Overall_Rating,Sentiment
22041877,20085404.0,2025-04-29 06:47:57,5.0,2,2,2,2.9,Positive
22041878,20105650.0,2024-03-08 04:34:25,,5,3,4,1.6,Positive
22041879,20088634.0,2023-07-01 09:19:02,3.0,5,4,4,3.6,Positive
22041880,20010155.0,2025-01-24 13:28:51,2.0,4,2,2,3.2,Positive
22041881,20125836.0,2024-01-15 14:00:40,2.0,2,2,2,1.6,Neutral
22041882,20119031.0,2025-03-05 04:01:29,5.0,1,1,4,3.3,Neutral
22041883,20121555.0,2025-07-17 14:41:48,2.0,1,2,5,3.1,Negative
22041884,20061585.0,2023-06-08 19:23:00,4.0,5,4,4,2.9,Neutral
22041885,20056909.0,2023-04-15 18:59:20,2.0,1,5,4,3.0,Positive
22041886,20001179.0,2025-09-14 13:28:25,4.0,5,5,5,1.3,Positive
22041887,20072112.0,2025-05-31 07:08:20,1.0,3,5,1,3.8,Positive
22041888,20097157.0,2024-05-26 15:04:46,1.0,3,3,3,2.8,Positive
22041889,20070246.0,2023-06-07 03:14:03,1.0,5,4,2,4.0,Neutral
22041890,20107505.0,2023-06-13 08:21:09,3.0,5,3,1,1.6,Neutral
22041891,20120649.0,2024-01-13 07:51:02,5.0,4,2,3,2.4,Neutral
22041892,20067161.0,2023-09-12 12:21:53,5.0,4,3,4,2.0,Positive
22041893,20055203.0,2025-07-07 04:19:15,5.0,2,3,4,2.3,Positive
22041894,,2025-05-08 05:09:18,5.0,2,2,3,4.6,Positive
22041895,20108221.0,2024-01-05 02:36:47,2.0,2,5,4,1.5,Neutral
22041896,20067532.0,2025-09-03 02:30:57,3.0,5,5,5,4.8,Positive
22041897,20091417.0,2023-04-21 21:39:56,4.0,4,5,5,1.3,Positive
22041898,20012235.0,2023-08-24 04:33:23,3.0,1,5,4,3.2,Positive
22041899,20062117.0,2023-11-03 05:07:35,2.0,3,1,3,1.8,Positive
22041900,20122961.0,2023-10-04 01:32:28,1.0,4,2,3,3.2,Positive
22041901,20122816.0,2023-04-18 09:27:14,1.0,5,2,4,2.8,Positive
22041902,20098757.0,2023-11-07 01:27:08,1.0,3,2,3,3.0,Positive
22041903,20035615.0,2024-06-10 09:52:14,3.0,1,5,2,1.3,Neutral
22041904,20077582.0,2025-11-04 21:47:30,3.0,5,3,2,2.5,Positive
22041905,20033817.0,2025-12-24 18:48:51,1.0,1,2,5,4.9,Negative
22041906,20126405.0,2025-06-18 02:26:18,3.0,1,1,2,2.1,Positive
22041907,20102478.0,2024-07-25 19:14:23,3.0,2,3,5,2.0,Positive
22041908,20105008.0,2023-09-24 03:09:05,2.0,1,2,3,2.7,Negative
22041909,20099990.0,2025-03-30 17:42:29,1.0,3,5,1,4.1,Neutral
22041910,20070511.0,2025-04-22 04:25:34,2.0,1,3,1,3.7,Positive
22041911,20041629.0,2023-06-19 00:52:49,3.0,3,4,4,3.3,Positive
22041912,20027129.0,2024-06-15 05:48:19,2.0,4,5,5,4.0,Positive
22041913,20017213.0,2024-03-02 20:05:15,4.0,2,3,3,4.7,Positive
22041914,20034035.0,2025-06-01 22:58:28,4.0,1,1,3,1.4,Positive
22041915,20009814.0,2024-01-25 07:18:55,4.0,1,5,3,3.2,Positive
22041916,20008098.0,2024-07-26 01:10:15,5.0,5,2,2,3.5,POSITIVE
22041917,20009483.0,2024-03-07 07:34:12,5.0,3,1,4,4.6,Positive
22041918,20099064.0,2024-01-16 13:00:35,4.0,1,5,4,3.2,Negative
22041919,20029048.0,2023-08-04 18:56:39,4.0,3,2,4,3.4,Positive
22041920,20063792.0,2025-06-01 15:49:28,3.0,2,4,3,4.2,NEUTRAL
22041921,20061479.0,2024-03-10 08:19:07,1.0,2,1,4,1.3,Positive
22041922,20014391.0,2024-10-20 06:12:43,4.0,3,4,1,3.6,Positive
22041923,20019157.0,2023-01-13 23:18:25,5.0,5,1,2,4.5,Positive
22041924,20047227.0,2024-09-20 10:33:35,1.0,1,4,2,2.4,Positive
22041925,20110267.0,2024-02-04 16:18:39,3.0,5,2,1,3.6,Positive
22041926,20049970.0,2025-03-04 13:35:16,2.0,3,1,4,1.6,Neutral
22041927,20129033.0,2023-09-06 15:21:16,3.0,4,3,5,4.3,Positive
22041928,20100683.0,2024-06-22 01:47:02,1.0,2,4,1,3.8,Positive
22041929,20093444.0,2024-06-27 21:46:10,1.0,1,4,3,1.3,Positive
22041930,20048598.0,2024-03-05 01:38:55,5.0,5,3,5,2.5,Positive
22041931,20094137.0,2023-04-27 18:39:13,5.0,3,4,4,3.9,Positive
22041932,20053170.0,2023-11-13 01:41:14,2.0,2,3,2,3.7,Positive
22041933,20048363.0,2024-03-09 08:58:14,4.0,5,2,1,3.8,Positive
22041934,20033932.0,2025-02-22 04:55:08,5.0,5,5,2,2.6,Neutral
22041935,20097669.0,2025-08-25 22:55:03,2.0,1,3,1,3.7,Positive
22041936,20034407.0,2025-01-21 19:22:52,2.0,1,2,4,1.9,Positive
22041937,20118410.0,2024-01-16 18:43:56,3.0,3,5,4,2.9,Positive
22041938,20051632.0,2023-01-30 18:20:46,1.0,2,1,1,5.0,Positive
22041939,20116494.0,2024-03-17 18:50:41,4.0,3,3,4,2.9,Positive
22041940,20060166.0,2025-11-02 09:26:47,3.0,4,3,4,2.4,Positive
22041941,20031216.0,2025-09-02 13:12:53,2.0,1,3,1,2.2,Positive
22041942,20061543.0,2024-01-05 22:43:41,5.0,4,2,4,2.0,Neutral
22041943,20104203.0,2025-08-21 03:38:32,4.0,3,4,3,2.4,Neutral
22041944,20110470.0,2023-08-03 00:58:02,5.0,3,2,1,4.6,Positive
22041945,20079332.0,2023-06-27 19:18:58,3.0,4,1,3,3.9,Positive
22041946,20072739.0,2023-07-13 01:54:43,1.0,3,3,1,2.5,Positive
22041947,20041034.0,2025-07-07 15:22:08,3.0,3,3,3,1.4,Positive
22041948,20118888.0,2025-12-03 19:25:16,5.0,2,3,2,4.2,Positive
22041949,20113920.0,2024-07-24 06:19:43,2.0,5,4,3,3.7,Neutral
22041950,20066362.0,2025-04-08 13:17:20,3.0,4,1,1,3.5,Negative
22041951,20123152.0,2023-02-26 11:05:25,2.0,4,3,4,4.8,Positive
22041952,20087043.0,2025-03-14 19:26:31,2.0,4,4,4,1.3,Positive
22041953,20061452.0,2023-09-22 04:31:16,2.0,1,4,1,2.7,Positive
22041954,20026717.0,2023-01-07 04:16:22,4.0,3,1,4,3.1,Positive
22041955,20065598.0,2025-02-22 10:11:30,1.0,1,1,5,1.1,Positive
22041956,20027122.0,2025-04-08 00:44:59,2.0,5,2,1,4.2,Positive
22041957,20075345.0,2023-10-24 04:54:54,4.0,5,3,2,1.9,Positive
22041958,20076089.0,2025-12-28 15:09:25,5.0,3,1,2,1.6,Positive
22041959,20006234.0,2023-10-11 01:38:43,5.0,5,3,1,1.9,Neutral
22041960,20048930.0,2023-11-26 21:11:13,2.0,4,4,4,3.0,Positive
22041961,20029952.0,2023-01-14 10:09:47,1.0,3,2,3,1.6,Negative
22041962,20034079.0,2023-09-11 15:17:28,1.0,3,5,4,4.8,Positive
22041963,20044951.0,2024-09-18 08:18:41,1.0,5,3,2,1.1,Positive
22041964,20115017.0,2025-04-21 01:19:01,5.0,5,2,4,1.4,Negative
22041965,20015318.0,2023-04-04 13:46:13,3.0,5,1,5,3.5,Positive
22041966,20031886.0,2023-07-14 12:54:09,1.0,4,3,2,3.9,Positive
22041967,20085159.0,2023-12-19 05:35:21,2.0,4,5,2,1.4,Positive
22041968,20055303.0,2024-02-16 13:21:51,5.0,4,2,4,4.5,Positive
22041969,20033405.0,2024-02-03 19:04:30,1.0,4,5,2,2.8,Positive
22041970,20108545.0,2025-06-02 05:53:11,2.0,1,1,2,1.5,Positive
22041971,20076592.0,2024-12-21 19:55:20,4.0,3,5,5,2.8,Negative
22041972,20100929.0,2023-01-03 11:22:50,3.0,2,2,1,2.6,Positive
22041973,20051823.0,2025-08-25 21:00:23,3.0,5,2,3,2.5,Positive
22041974,20010765.0,2024-03-09 05:56:23,4.0,4,1,3,4.7,Positive
22041975,20030478.0,2023-07-07 03:48:02,4.0,5,5,2,4.0,Positive
22041976,20092999.0,2025-06-07 10:55:39,4.0,2,5,4,3.4,Positive
22041977,20005706.0,2024-12-16 00:13:34,1.0,3,4,2,4.8,Positive
22041978,20117651.0,2025-11-08 17:23:51,2.0,4,2,4,2.8,Positive
22041979,20082683.0,2025-10-15 10:14:34,1.0,1,5,1,3.4,Positive
22041980,20065736.0,2025-03-25 11:21:37,4.0,2,3,3,1.8,Positive
22041981,,2024-12-14 13:09:43,1.0,1,5,3,1.9,Positive
22041982,20127062.0,2024-02-01 19:41:13,2.0,2,4,3,4.4,Negative
22041983,20123161.0,2025-01-29 11:41:54,4.0,2,4,5,1.3,Positive
22041984,20050681.0,2025-01-23 04:01:05,2.0,3,5,2,2.1,Positive
22041985,20024341.0,2023-02-25 23:22:57,3.0,4,4,3,3.7,Positive
22041986,20120004.0,2023-10-15 04:53:38,5.0,4,2,3,2.0,Positive
22041987,20042275.0,2023-05-15 03:53:04,4.0,2,2,1,1.6,Positive
22041988,20056675.0,2023-07-05 10:27:54,1.0,1,3,3,4.6,Positive
22041989,20107293.0,2025-12-11 16:19:32,3.0,2,5,1,2.4,Positive
22041990,20065480.0,2025-10-20 23:51:40,4.0,4,3,3,1.1,Positive
22041991,20029850.0,2025-12-10 08:19:49,5.0,2,2,5,1.7,Neutral
22041992,20094504.0,2025-12-30 02:33:03,4.0,2,2,3,4.6,Positive
22041993,20054231.0,2024-11-24 03:02:46,4.0,3,2,4,3.0,Positive
22041994,20092229.0,2023-01-09 13:22:22,2.0,2,1,5,2.5,Positive
22041995,20045090.0,2024-08-02 02:43:46,4.0,1,4,5,3.9,Positive
22041996,20010085.0,2023-03-02 01:20:11,2.0,3,2,5,4.2,Positive
22041997,20051103.0,2024-09-12 00:45:26,5.0,4,4,5,2.5,Positive
22041998,20055705.0,2024-12-05 10:54:08,3.0,3,4,5,2.2,Neutral
22041999,20073913.0,2023-02-22 15:12:58,1.0,5,5,3,2.2,Positive
22042000,20103478.0,2024-01-27 01:23:48,1.0,3,1,1,1.2,Positive
22042001,20031402.0,2025-10-09 02:17:53,3.0,3,4,3,2.0,Positive
22042002,20050568.0,2023-05-17 05:52:46,,2,3,4,4.3,Positive
22042003,20036945.0,2023-02-28 16:43:06,4.0,2,3,3,4.3,Positive
22042004,20054006.0,2024-07-15 16:50:49,5.0,2,2,4,4.2,Positive
22042005,20059104.0,2025-02-27 02:18:58,2.0,4,2,4,3.3,Neutral
22042006,20122262.0,2025-10-09 05:24:00,2.0,4,5,4,3.1,Positive
22042007,20117950.0,2023-02-20 23:17:40,3.0,2,4,1,3.0,Positive
22042008,20042074.0,2025-10-01 20:41:12,2.0,5,3,5,2.7,Neutral
22042009,20094028.0,2025-10-10 04:50:39,5.0,3,2,5,4.3,Positive
22042010,20061982.0,2025-08-27 22:09:50,3.0,4,1,3,2.7,Negative
22042011,20128999.0,2023-09-24 12:45:06,2.0,1,2,3,4.5,Positive
22042012,20042806.0,2024-08-31 09:03:02,1.0,5,2,4,3.0,Negative
22042013,20004528.0,2023-10-06 17:29:15,2.0,3,1,5,1.3,Positive
22042014,20107905.0,2023-06-10 16:16:33,5.0,3,4,4,4.3,Positive
22042015,20015874.0,2024-12-06 15:01:00,5.0,4,3,1,2.6,Positive
22042016,20009216.0,2024-01-02 19:38:47,3.0,4,5,5,4.9,Negative
22042017,20026636.0,2025-06-24 02:37:40,4.0,1,5,3,1.7,Negative
22042018,20074293.0,2024-11-08 03:23:42,5.0,5,3,2,3.2,Negative
22042019,20031282.0,2025-03-28 18:50:00,5.0,4,2,4,3.6,Positive
22042020,20047452.0,2023-09-11 00:35:28,5.0,3,5,1,3.3,Positive
22042021,20110562.0,2025-07-07 11:31:56,4.0,5,5,5,4.0,Positive
22042022,20119132.0,2024-12-18 01:50:27,1.0,4,3,2,1.0,Neutral
22042023,20059083.0,2024-04-06 15:50:20,4.0,4,5,1,2.0,Positive
22042024,20085918.0,2024-07-24 03:10:43,2.0,1,2,3,3.7,Positive
22042025,20047683.0,2024-04-11 09:32:54,5.0,5,1,4,1.1,Positive
22042026,20018136.0,2024-09-17 14:53:05,3.0,2,5,3,4.8,Neutral
22042027,20074935.0,2025-06-12 11:11:55,2.0,4,4,4,3.3,Positive
22042028,20096092.0,2025-07-16 23:49:21,3.0,5,3,2,2.0,Positive
22042029,20059822.0,2025-07-02 09:07:29,1.0,5,3,1,4.4,Positive
22042030,20120207.0,2023-09-30 13:06:37,1.0,2,3,1,4.3,Positive
22042031,20068095.0,2023-10-05 00:05:26,3.0,2,3,3,4.1,Positive
22042032,20005497.0,2025-07-18 00:32:50,5.0,3,2,4,2.5,Positive
22042033,20095607.0,2024-08-05 06:53:18,4.0,1,1,5,2.2,Positive
22042034,20102377.0,2024-01-27 07:55:58,3.0,2,5,5,1.9,Positive
22042035,20059315.0,2024-04-27 03:43:54,2.0,5,4,3,3.4,Neutral
22042036,20006786.0,2025-01-14 16:45:21,5.0,1,3,3,2.3,Positive
22042037,20056837.0,2024-10-22 19:35:12,2.0,4,5,3,3.0,Positive
22042038,20109704.0,2025-10-13 18:58:52,2.0,5,3,4,4.9,Positive
22042039,,2023-06-02 18:06:24,3.0,1,3,2,2.0,Neutral
22042040,20087873.0,2024-03-05 04:10:45,2.0,2,2,5,3.8,Positive
22042041,20100843.0,2024-06-16 00:47:38,3.0,2,5,5,1.5,Positive
22042042,20067323.0,2023-12-03 20:48:36,5.0,5,4,4,3.7,Positive
22042043,20079783.0,2025-02-01 11:09:01,4.0,1,3,1,2.0,Neutral
22042044,20015152.0,2025-06-17 22:30:22,4.0,4,1,2,1.6,Positive
22042045,20071078.0,2025-12-11 09:01:58,2.0,2,1,1,4.0,Positive
22042046,20084504.0,2024-01-29 13:40:15,1.0,3,3,5,3.4,Positive
22042047,20033282.0,2025-02-17 18:06:32,3.0,4,2,1,3.2,Negative
22042048,20064757.0,2023-03-05 00:37:56,5.0,2,2,1,4.1,Negative
22042049,20039295.0,2024-05-01 23:06:45,4.0,3,4,2,1.1,Negative
22042050,20107643.0,2023-06-17 21:35:29,4.0,4,5,1,4.8,Neutral
22042051,20024531.0,2024-02-05 19:01:03,3.0,1,5,5,2.3,Positive
22042052,20074613.0,2024-01-14 01:43:57,3.0,2,5,2,3.8,Positive
22042053,20074907.0,2025-10-09 09:34:52,4.0,3,5,3,3.4,Positive
22042054,20079246.0,2024-02-29 08:20:59,2.0,1,1,5,2.9,Positive
22042055,20045587.0,2024-08-25 12:12:46,2.0,2,3,5,3.3,Neutral
22042056,20020799.0,2024-08-10 07:59:22,3.0,1,2,3,4.2,Positive
22042057,20014596.0,2023-06-23 21:15:26,3.0,3,3,4,4.8,Neutral
22042058,20088911.0,2025-01-29 21:13:44,4.0,1,3,4,2.1,Positive
22042059,20126845.0,2023-12-17 05:57:26,5.0,1,2,1,2.2,Positive
22042060,20038713.0,2024-02-09 02:13:03,4.0,4,2,5,3.2,Positive
22042061,20039894.0,2023-08-09 15:01:15,3.0,5,4,4,2.4,Neutral
22042062,20049660.0,2024-12-01 15:38:06,1.0,3,4,4,3.0,Positive
22042063,20006618.0,2024-05-25 12:12:27,4.0,4,5,2,1.4,Positive
22042064,20117200.0,2024-07-30 20:34:44,3.0,2,2,4,4.9,Positive
22042065,20112386.0,2023-11-12 02:21:25,3.0,2,4,5,3.2,Positive
22042066,20070912.0,2024-03-29 01:53:32,1.0,3,2,1,1.8,Positive
22042067,20029606.0,2024-12-08 14:42:44,5.0,4,2,1,2.8,Positive
22042068,20075374.0,,3.0,3,1,1,2.2,Neutral
22042069,20026573.0,2023-10-09 12:48:31,5.0,1,1,5,2.0,Positive
22042070,20051257.0,2025-12-01 10:57:59,5.0,2,1,4,3.0,Positive
22042071,20116222.0,2025-05-15 06:49:14,1.0,3,4,5,2.8,Neutral
22042072,20066994.0,2024-12-30 14:48:39,5.0,1,3,3,1.3,Neutral
22042073,20049989.0,2024-08-04 18:03:13,1.0,2,5,1,3.3,Positive
22042074,20013523.0,2023-04-03 22:56:10,2.0,5,4,1,3.5,Neutral
22042075,20012671.0,2025-04-30 09:48:23,2.0,1,5,4,1.5,Negative
22042076,20021149.0,2024-09-29 18:07:08,5.0,2,4,2,1.9,Neutral
22042077,20108198.0,2023-10-29 17:53:46,5.0,4,5,4,3.2,Negative
22042078,20091867.0,2024-01-17 09:15:44,2.0,3,3,3,4.6,Positive
22042079,20095568.0,2025-03-03 13:07:19,3.0,2,4,2,3.7,Positive
22042080,20083868.0,2024-01-16 16:37:53,2.0,5,2,1,2.7,Negative
22042081,20103350.0,2025-12-29 06:53:05,2.0,3,2,2,3.2,Positive
22042082,20028099.0,2024-10-16 17:31:45,2.0,5,3,2,1.8,Positive
22042083,20041769.0,2024-08-03 11:46:43,4.0,5,5,5,2.5,Neutral
22042084,20055571.0,2024-10-19 07:03:17,5.0,3,1,2,2.0,Negative
22042085,20093291.0,2024-12-05 02:18:12,2.0,5,5,3,3.2,Positive
22042086,20050637.0,2023-08-31 12:17:07,5.0,5,3,2,2.5,Positive
22042087,20019034.0,2025-07-11 06:28:09,,2,5,2,4.9,Positive
22042088,20042526.0,2023-06-13 17:18:19,2.0,2,1,4,2.5,Positive
22042089,20089962.0,2023-01-18 01:22:44,5.0,3,1,4,3.7,Positive
22042090,20072980.0,2023-02-24 02:40:55,2.0,5,3,4,4.8,Positive
22042091,20120515.0,2025-12-05 09:31:05,5.0,1,4,2,1.4,Positive
22042092,20015935.0,2024-11-06 19:37:18,3.0,4,2,1,3.0,Positive
22042093,20048762.0,2025-02-21 03:02:35,2.0,2,4,5,4.7,Neutral
22042094,20078692.0,2025-07-11 17:58:19,2.0,4,3,3,4.7,Positive
22042095,20058430.0,2024-08-14 18:36:01,3.0,4,5,4,1.5,Neutral
22042096,20036325.0,2024-03-21 05:53:49,4.0,1,5,2,2.4,Positive
22042097,20081525.0,2025-11-18 17:53:56,1.0,1,2,2,4.9,Positive
22042098,20028893.0,2025-07-29 04:55:08,5.0,3,4,4,1.2,Positive
22042099,20031202.0,2024-09-09 19:10:34,1.0,1,5,1,1.5,Positive
22042100,20078836.0,2024-04-02 02:30:47,1.0,5,2,1,4.1,Neutral
22042101,20087064.0,2025-05-03 09:56:49,2.0,2,3,1,3.8,Positive
22042102,20046490.0,2023-07-04 15:43:44,1.0,1,4,2,3.4,Positive
22042103,20008085.0,2024-08-20 11:08:24,1.0,5,5,3,1.8,Positive
22042104,20092473.0,2024-03-28 10:39:19,1.0,4,1,2,2.3,Negative
22042105,20009958.0,2025-06-30 01:58:48,4.0,3,1,2,2.4,Neutral
22042106,20115957.0,2024-10-07 16:36:04,4.0,4,3,4,1.7,Neutral
22042107,20098251.0,2023-03-11 05:25:02,2.0,1,1,1,3.0,Positive
22042108,20065886.0,2024-04-20 01:14:33,4.0,5,2,4,2.7,Positive
22042109,20073924.0,2025-11-28 02:44:44,2.0,1,4,2,2.9,Positive
22042110,20097054.0,2024-11-27 07:44:38,5.0,3,5,4,2.8,Positive
22042111,20059067.0,2024-05-19 06:59:15,3.0,5,5,3,3.7,Negative
22042112,20034761.0,2024-09-16 00:38:16,5.0,4,4,5,4.7,Positive
22042113,20011078.0,2024-10-16 23:47:26,5.0,2,5,2,3.4,Positive
22042114,20050385.0,2023-08-22 11:59:56,5.0,3,1,1,2.8,NEUTRAL
22042115,20036842.0,2025-07-16 07:34:04,5.0,1,5,3,1.3,Positive
22042116,20045855.0,2023-09-20 00:52:28,3.0,1,5,1,2.4,Positive
22042117,20076396.0,2023-01-17 03:37:57,2.0,2,4,3,4.1,Positive
22042118,20058265.0,2023-10-18 05:39:42,2.0,2,5,5,2.4,Positive
22042119,20056290.0,2023-07-25 13:35:08,5.0,1,1,4,4.6,Negative
22042120,20082435.0,2023-10-03 00:03:35,3.0,1,3,1,2.8,Neutral
22042121,20102552.0,2023-04-13 21:27:48,3.0,2,5,5,5.0,Positive
22042122,20097470.0,2023-01-29 12:35:38,3.0,4,2,2,5.0,Neutral
22042123,20035130.0,2024-09-02 14:19:29,3.0,5,1,3,2.8,Positive
22042124,20025884.0,2024-11-04 04:52:06,5.0,3,3,2,4.9,Neutral
22042125,20103474.0,2024-03-28 02:53:55,1.0,1,4,3,4.6,Neutral
22042126,20095778.0,2023-06-19 22:22:43,1.0,2,2,1,1.9,Negative
22042127,20013137.0,2024-08-24 04:14:23,1.0,1,5,5,2.9,Positive
22042128,20101519.0,2024-07-30 08:10:40,1.0,1,1,4,3.7,Positive
22042129,20059492.0,2025-12-28 16:13:36,1.0,5,2,4,4.4,Positive
22042130,20097463.0,2024-11-10 10:50:45,1.0,2,4,3,1.6,Positive
22042131,20077824.0,2025-03-07 12:09:45,2.0,2,5,3,2.2,Positive
22042132,20081049.0,2024-04-23 21:09:52,3.0,5,3,2,4.2,Positive
22042133,20021686.0,2024-02-27 16:14:05,1.0,5,4,3,3.8,Neutral
22042134,20003290.0,2025-06-04 13:44:26,1.0,4,2,1,3.2,Positive
22042135,20098997.0,2023-04-13 23:19:18,2.0,5,1,1,3.6,Positive
22042136,20000488.0,2025-01-04 20:51:31,2.0,1,1,5,1.6,Positive
22042137,20029879.0,2024-04-28 05:18:41,4.0,5,5,1,3.9,Negative
22042138,20001641.0,2023-03-21 15:28:21,5.0,2,4,5,1.4,Positive
22042139,20129743.0,2024-09-25 04:23:59,1.0,4,1,3,4.5,Positive
22042140,20095764.0,2024-05-26 03:48:36,4.0,2,2,2,3.8,Positive
22042141,20023881.0,2024-12-01 16:19:36,4.0,4,3,1,1.6,Neutral
22042142,20068010.0,2023-06-03 04:50:22,5.0,4,1,5,1.7,Positive
22042143,20111558.0,2025-06-10 16:59:51,5.0,1,2,5,1.3,Positive
22042144,20103203.0,2023-12-19 23:34:57,3.0,2,2,5,2.7,Positive
22042145,20078745.0,2023-12-19 00:46:37,5.0,4,2,2,1.7,Positive
22042146,20094918.0,2024-01-09 13:50:10,4.0,2,5,3,4.1,Positive
22042147,20069588.0,2024-04-21 23:27:56,2.0,5,3,2,2.9,Negative
22042148,20111605.0,2025-04-06 05:36:31,4.0,4,5,4,2.8,Positive
22042149,20001208.0,2024-02-23 07:51:34,,3,1,3,1.7,Positive
22042150,20093744.0,2023-03-29 07:27:03,4.0,1,2,1,2.3,Negative
22042151,20075572.0,2023-11-19 18:42:41,4.0,1,2,5,3.8,Positive
22042152,20128060.0,2024-05-26 20:32:27,5.0,3,2,1,5.0,Positive
22042153,20078709.0,2025-08-09 20:02:01,5.0,5,5,4,4.9,Neutral
22042154,20102370.0,2024-05-30 09:59:28,4.0,5,4,1,4.9,Negative
22042155,20011264.0,2023-05-17 12:03:36,5.0,5,4,4,1.3,Positive
22042156,20051661.0,2024-09-03 10:55:01,2.0,5,2,3,4.6,Positive
22042157,20089021.0,2025-12-21 06:44:48,1.0,4,3,5,2.9,Positive
22042158,20059156.0,2025-09-28 17:41:18,1.0,2,5,2,4.4,Positive
22042159,20062822.0,2024-03-29 19:41:36,3.0,2,5,1,1.9,Positive
22042160,20069566.0,2024-01-31 19:28:13,1.0,2,3,1,4.1,Positive
22042161,20001494.0,2024-10-24 05:04:47,4.0,5,4,2,1.6,Positive
22042162,20093298.0,2023-05-02 04:48:05,4.0,3,2,1,3.0,Positive
22042163,20105135.0,2025-11-04 12:42:26,2.0,2,2,2,1.0,Positive
22042164,20039422.0,2024-03-10 05:21:58,2.0,5,4,1,5.0,Positive
22042165,20123633.0,2025-09-06 11:20:01,3.0,5,2,4,2.0,Positive
22042166,20089373.0,2024-10-03 01:42:09,2.0,5,4,4,3.2,Negative
22042167,20116073.0,2024-08-19 09:04:47,3.0,5,4,4,1.0,Neutral
22042168,20083862.0,2023-09-03 05:25:21,4.0,3,2,5,2.0,Positive
22042169,20022987.0,2025-08-27 01:09:35,4.0,5,3,3,4.6,Positive
22042170,20028461.0,2025-04-08 11:21:20,5.0,5,3,4,2.3,Neutral
22042171,20034688.0,2023-06-20 02:02:59,4.0,4,5,3,2.0,Positive
22042172,20099705.0,2025-08-16 15:59:41,2.0,1,3,4,4.7,Positive
22042173,20060622.0,2023-08-31 22:45:23,2.0,4,2,5,1.6,Positive
22042174,20055881.0,2023-01-10 03:42:28,1.0,1,3,5,3.4,Positive
22042175,20005295.0,2025-02-25 06:39:10,1.0,4,4,1,1.1,Positive
22042176,20115873.0,2025-09-03 12:52:31,1.0,1,1,1,3.4,Positive
22042177,20074390.0,2025-01-03 03:59:56,4.0,3,1,5,4.6,Positive
22042178,20105461.0,2024-06-11 21:53:33,1.0,4,1,1,3.1,Positive
22042179,20110335.0,2024-04-17 07:54:41,4.0,4,4,4,4.5,Positive
22042180,20029566.0,2023-06-28 13:59:48,2.0,5,1,3,1.3,Negative
22042181,20118983.0,2025-04-16 21:59:14,5.0,5,1,1,1.4,Positive
22042182,20041075.0,2025-05-23 01:18:15,5.0,1,2,2,3.4,Negative
22042183,20097130.0,2024-06-18 11:29:31,4.0,5,3,3,4.8,Positive
22042184,20105933.0,2023-01-13 21:21:00,3.0,4,2,3,3.1,Positive
22042185,20078652.0,2024-10-22 15:44:25,4.0,1,5,4,4.1,Neutral
22042186,20032170.0,2025-05-07 05:22:15,2.0,3,3,4,4.1,Positive
22042187,20087370.0,,3.0,4,1,2,3.7,NEUTRAL
22042188,20016058.0,2023-08-04 20:05:22,2.0,3,4,1,4.9,Positive
22042189,20073012.0,2024-07-27 20:17:23,2.0,2,2,3,2.2,Positive
22042190,20087934.0,2024-11-11 21:25:58,1.0,5,3,3,4.0,Positive
22042191,20103483.0,2025-08-11 00:33:37,1.0,3,5,5,2.2,Negative
22042192,20079956.0,2024-04-03 17:24:59,4.0,3,4,4,1.4,Positive
22042193,20017670.0,2024-03-18 09:08:42,5.0,2,3,4,1.2,Positive
22042194,20119662.0,2025-02-12 20:07:49,2.0,5,4,3,3.5,Negative
22042195,20051227.0,2025-12-29 08:55:11,4.0,5,1,3,2.5,Positive
22042196,20102062.0,2023-08-12 15:05:30,2.0,5,1,1,4.2,Neutral
22042197,20075578.0,2023-10-29 11:30:12,1.0,5,4,2,1.2,Neutral
22042198,20098305.0,2024-11-30 08:35:51,5.0,5,3,2,4.4,Neutral
22042199,20045525.0,2025-03-27 16:43:09,1.0,5,2,4,1.9,Neutral
22042200,20038533.0,2025-11-19 08:45:02,4.0,5,3,3,1.1,Negative
22042201,20084582.0,2024-12-24 02:22:02,4.0,5,4,2,3.2,Positive
22042202,20016177.0,2024-04-02 21:25:34,2.0,5,3,4,2.7,Positive
22042203,20119988.0,2024-02-06 22:19:16,3.0,1,2,1,4.4,Positive
22042204,20117188.0,2024-03-09 22:36:32,4.0,4,2,5,1.1,Positive
22042205,20129819.0,2023-03-14 23:46:16,4.0,3,3,1,3.6,Positive
22042206,20073426.0,2024-05-16 00:47:06,3.0,1,4,2,1.3,Neutral
22042207,20057281.0,2023-07-23 14:05:07,1.0,3,5,5,2.7,Positive
22042208,20125009.0,2023-02-08 20:23:28,4.0,1,5,2,1.4,Positive
22042209,20110707.0,2025-05-18 03:54:46,1.0,5,5,5,2.7,Positive
22042210,20063112.0,2024-08-12 16:34:40,5.0,3,4,4,1.1,Positive
22042211,20041557.0,2025-04-19 17:31:53,4.0,5,5,2,2.0,Positive
22042212,20068763.0,2023-06-05 12:33:38,5.0,1,5,5,1.4,Positive
22042213,20012562.0,2024-04-28 11:13:34,3.0,1,1,2,3.6,Positive
22042214,20113073.0,2025-02-22 12:08:12,1.0,4,5,3,1.2,Positive
22042215,20077997.0,2024-06-11 08:17:04,1.0,3,4,4,1.7,Positive
